agent_id,name,road,lat,lon,length_m,condition,betweenness,daily_tonnes,criticality_score,condition_weight,flood_risk,vulnerability_score
1002061,bridge 639,N2,23.8544722,90.6635,4.0,A,0.08183762367281074,28494.931034482757,2331.9574425826954,1,0.4,0.4
1002062,bridge 640,N2,23.8539167,90.6673049,2.0,A,0.081766677317739,28494.931034482757,2329.9358310877783,1,0.4,0.4
1002068,bridge 641,N2,23.8774438,90.6666389,2.5,A,0.0813413639500596,28494.931034482757,2317.8165560077105,1,0.4,0.4
1002069,bridge 642,N2,23.8818882,90.6665556,2.5,A,0.08127005283223686,28494.931034482757,2315.7845506233593,1,0.4,0.4
1002075,bridge 643,N2,23.8943052,90.6717771,30.3,B,0.08083616753990869,28494.931034482757,2303.421019141592,2,0.4,0.8
1002079,bridge 644,N2,23.9048611,90.6851386,3.6,A,0.08054344543222197,28494.931034482757,2295.07992287079,1,0.4,0.4
1002085,bridge 645,N2,23.921666,90.6968886,12.7,A,0.08010463584275515,28494.931034482757,2282.5760738816634,1,0.4,0.4
1002087,bridge 646,N2,23.924166,90.699083,3.0,A,0.0799565421658445,28494.931034482757,2278.3561547714517,1,0.4,0.4
1002089,bridge 647,N2,23.9307216,90.7045833,27.4,A,0.08062186942368944,28494.931034482757,2297.314609099105,1,0.4,0.4
1002092,bridge 648,N2,23.9390552,90.7100278,69.5,C,0.08202584125233266,28494.931034482757,2337.32068953065,3,0.4,1.2000000000000002
1002094,bridge 649,N2,23.9427774,90.7099444,3.0,A,0.0829603634204241,28494.931034482757,2363.9498342606107,1,0.4,0.4
1002096,bridge 650,N2,23.9456108,90.7108333,12.6,A,0.08389342653751147,28494.931034482757,2390.537403432835,1,0.4,0.4
1002099,bridge 651,N2,23.9556111,90.7163333,3.4,A,0.0852911973993875,28494.931034482757,2430.3667877440016,1,0.4,0.4
1002100,bridge 652,N2,23.95980842931727,90.71865602088354,3.0,A,0.08575645228830264,28494.931034482757,2443.624193717095,1,0.4,0.4
1002102,bridge 653,N2,23.9634167,90.7206382,3.5,B,0.08668750921025946,28494.931034482757,2470.154596497432,2,0.4,0.8
1002103,bridge 654,N2,23.9654722,90.7217771,3.0,A,0.08715276409917462,28494.931034482757,2483.4120024705257,1,0.4,0.4
1002105,bridge 655,N2,23.96983612084367,90.72445595235732,1.8,A,0.08808217958875188,28494.931034482757,2509.8956327484098,1,0.4,0.4
1002106,bridge 656,N2,23.9723882,90.7265827,14.1,B,0.088546340189414,28494.931034482757,2523.121857053201,2,0.4,0.8
1002109,bridge 657,N2,23.977916,90.7312771,2.0,A,0.08993754532177181,28494.931034482757,2562.764151354555,1,0.4,0.4
1002113,bridge 658,N2,23.9818604,90.7396663,2.5,A,0.09179455248717129,28494.931034482757,2615.6794424631535,1,0.4,0.4
1002115,bridge 659,N2,23.9853886,90.7457774,4.0,A,0.0927217794002425,28494.931034482757,2642.100709404434,1,0.4,0.4
1002119,bridge 660,N2,23.9936941,90.7590833,105.15,B,0.09457295036162579,28494.931034482757,2694.849698282088,2,0.4,0.8
1002121,bridge 661,N2,23.995583,90.7625,10.3,A,0.0954972591726889,28494.931034482757,2721.1878141078964,1,0.4,0.4
1002123,bridge 662,N2,23.9963886,90.7640278,3.9,A,0.09642065607687447,28494.931034482757,2747.4999452101188,1,0.4,0.4
1002126,bridge 663,N2,24.0002222,90.7714716,9.6,A,0.09780675453071813,28494.931034482757,2786.9967250593972,1,0.4,0.4
1002127,bridge 664,N2,24.00275,90.7797216,9.5,A,0.09826872655487418,28494.931034482757,2800.160586027584,1,0.4,0.4
1002129,bridge 665,N2,24.0066944,90.7891941,9.55,A,0.09919157631493324,28494.931034482757,2826.457126295656,1,0.4,0.4
1002131,bridge 666,N2,24.0089167,90.7924719,3.0,A,0.10011296702398825,28494.931034482757,2852.7120910059916,1,0.4,0.4
1002133,bridge 667,N2,24.0167493,90.8042778,5.4,A,0.10103344582616575,28494.931034482757,2878.941070992743,1,0.4,0.4
1002135,bridge 668,N2,24.0205549,90.81025,11.0,A,0.1019526479587147,28494.931034482757,2905.1336723664745,1,0.4,0.4
1002137,bridge 669,N2,24.0262493,90.8192216,7.3,A,0.10287039104025959,28494.931034482757,2931.28469818247,1,0.4,0.4
1002139,bridge 670,N2,24.0288327,90.8232493,7.25,A,0.10378667507080044,28494.931034482757,2957.3941484407296,1,0.4,0.4
1002140,bridge 671,N2,24.0326382,90.8294716,3.5,A,0.10424426994194436,28494.931034482757,2970.4332827357084,1,0.4,0.4
1002143,bridge 672,N2,24.0364719,90.8356663,4.0,A,0.10561541312299653,28494.931034482757,3009.5039131181916,1,0.4,0.4
1002145,bridge 673,N2,24.0386108,90.8391941,4.0,A,0.10652914381428032,28494.931034482757,3035.540606150413,1,0.4,0.4
1002146,bridge 674,N2,24.040083,90.8429163,17.75,B,0.10698564439717119,28494.931034482757,3048.5485587770895,2,0.4,0.8
1002149,bridge 675,N2,24.0414441,90.848583,3.5,A,0.10835295756933776,28494.931034482757,3087.510053320516,1,0.4,0.4
1002150,bridge 676,N2,24.0418052,90.8501389,3.5,A,0.10880799910122459,28494.931034482757,3100.4764303894563,1,0.4,0.4
1002151,bridge 677,N2,24.042583,90.8538333,3.5,B,0.1092626758703604,28494.931034482757,3113.4324135689626,2,0.4,0.8
1002153,bridge 678,N2,24.0469163,90.8621389,141.61,C,0.11017148226450552,28494.931034482757,3139.328789093825,3,0.4,1.2000000000000002
1002155,bridge 679,N2,24.0484163,90.8641111,40.6,B,0.11108010627727513,28494.931034482757,3165.21996767397,2,0.4,0.8
1002158,bridge 680,N2,24.0496663,90.8656389,4.0,A,0.11244085371992349,28494.931034482757,3203.9943722075836,1,0.4,0.4
1002161,bridge 681,N2,24.0514722,90.874166,37.9,A,0.11379831829781274,28494.931034482757,3242.675231736291,1,0.4,0.4
1002163,bridge 682,N2,24.0515,90.8788604,7.3,A,0.11470147086931717,28494.931034482757,3268.410501974926,1,0.4,0.4
1002165,bridge 683,N2,24.0518889,90.8861386,7.3,A,0.1156037115339441,28494.931034482757,3294.119787489976,1,0.4,0.4
1002167,bridge 684,N2,24.0529167,90.8988608,11.8,A,0.11650522267306898,28494.931034482757,3319.8082852261573,1,0.4,0.4
1002170,bridge 685,N2,24.0533056,90.9035556,11.5,B,0.1178555743773135,28494.931034482757,3358.2864639109016,2,0.4,0.8
1002173,bridge 686,N2,24.0543056,90.9164722,4.0,A,0.119204831793305,28494.931034482757,3396.7334609273435,1,0.4,0.4
1002174,bridge 687,N2,24.0545,90.9184716,202.0,A,0.11965440188392666,28494.931034482757,3409.543929654774,1,0.4,0.4
1002179,bridge 688,N2,24.0560278,90.9396108,3.6,A,0.1218973280398963,28494.931034482757,3473.455955784566,1,0.4,0.4
1002181,bridge 689,N2,24.0565833,90.9459163,15.85,A,0.12279355011913151,28494.931034482757,3498.9937421239542,1,0.4,0.4
1002183,bridge 690,N2,24.05675,90.9488886,4.0,A,0.1236886779101137,28494.931034482757,3524.500346795041,1,0.4,0.4
1002186,bridge 691,N2,24.057,90.9559722,7.3,B,0.1250286338759544,28494.931034482757,3562.682299630915,2,0.4,0.8
1002188,bridge 692,N2,24.0576111,90.9612222,428.91,C,0.125920296420802,28494.931034482757,3588.0901623523787,3,0.4,1.2000000000000002
1002191,bridge 693,N2,24.0570278,90.9696382,4.0,A,0.1272569695218836,28494.931034482757,3626.178570183347,1,0.4,0.4
1002192,bridge 694,N2,24.057,90.969916,6.0,C,0.1277021624594931,28494.931034482757,3638.8643122375684,3,0.4,1.2000000000000002
1002193,bridge 695,N2,24.0563056,90.9743604,6.0,A,0.12814699063435162,28494.931034482757,3651.539660402357,1,0.4,0.4
1002199,bridge 696,N2,24.0508333,90.9901108,14.0,A,0.13080957633535994,28494.931034482757,3727.4098563259895,1,0.4,0.4
1002204,bridge 697,N2,24.0390274,91.0023611,6.1,A,0.1330240509967507,28494.931034482757,3790.511159079928,1,0.4,0.4
1002205,bridge 698,N2,24.0387219,91.0037778,3.1,C,0.13346669059510313,28494.931034482757,3803.1241439081123,3,0.4,1.2000000000000002
1002210,bridge 699,N2,24.0360274,91.01325,3.15,C,0.13567441714560016,28494.931034482757,3866.0331597075215,3,0.4,1.2000000000000002
1002211,bridge 700,N2,24.0364441,91.0158611,79.75,D,0.13611486816744653,28494.931034482757,3878.5837811991014,4,0.4,1.6
1002214,bridge 701,N2,24.0379441,91.0241382,3.15,A,0.13743494456335711,28494.931034482757,3916.199267060822,1,0.4,0.4
1002215,bridge 702,N2,24.0381108,91.0248604,6.1,A,0.13787430129695044,28494.931034482757,3928.7187068840994,1,0.4,0.4
1002217,bridge 703,N2,24.0386941,91.0281938,12.5,A,0.13875192047588408,28494.931034482757,3953.726404862353,1,0.4,0.4
1002219,bridge 704,N2,24.0401663,91.0354997,12.3,A,0.13962808060381368,28494.931034482757,3978.6925272828703,1,0.4,0.4
1002222,bridge 705,N2,24.0426108,91.048583,3.1,A,0.140940496981953,28494.931034482757,4016.0897414664755,1,0.4,0.4
1002226,bridge 706,N2,24.0443886,91.0640556,9.5,A,0.14268643388966948,28494.931034482757,4065.840093242415,1,0.4,0.4
1002227,bridge 707,N2,24.044833,91.0677771,6.1,A,0.1431221429957527,28494.931034482757,4078.255594171353,1,0.4,0.4
1002229,bridge 708,N2,24.0456941,91.074416,4.5,B,0.1439924669196661,28494.931034482757,4103.055414360925,2,0.4,0.8
1002233,bridge 709,N2,24.0480274,91.0937497,3.6,A,0.14573056142823584,28494.931034482757,4152.582297514034,1,0.4,0.4
1002238,bridge 710,N2,24.0508333,91.1144444,22.96,C,0.1479007174153787,28494.931034482757,4214.420742701739,3,0.4,1.2000000000000002
1002240,bridge 711,N2,24.0576944,91.1151389,3.0,A,0.44026991714049346,28494.931034482757,12545.4609254758,1,0.4,0.4
1002244,bridge 712,N2,24.0571667,91.1285271,22.95,C,0.43943096281316707,28494.931034482757,12521.554979777553,3,0.4,1.2000000000000002
1002246,bridge 713,N2,24.0558889,91.1378608,23.0,A,0.4390092970729978,28494.931034482757,12509.539643591825,1,0.4,0.4
1002249,bridge 714,N2,24.0549722,91.1451941,43.88,C,0.43837406274211127,28494.931034482757,12491.438685142477,3,0.4,1.2000000000000002
1002252,bridge 715,N2,24.05425,91.1503889,4.1,B,0.43773554554646565,28494.931034482757,12473.244181688224,2,0.4,0.8
1002253,bridge 716,N2,24.0541944,91.1508333,42.65,C,0.43752197695574846,28494.931034482757,12467.158559424606,3,0.4,1.2000000000000002
1002255,bridge 717,N2,24.0532222,91.1593333,12.0,A,0.43709374548606095,28494.931034482757,12454.956133229065,1,0.4,0.4
1002256,bridge 718,N2,24.0524444,91.1659722,10.45,A,0.4368790826070907,28494.931034482757,12448.839329297145,1,0.4,0.4
1002259,bridge 719,N2,24.0514167,91.1708882,202.55,C,0.4362329053936738,28494.931034482757,12430.426554164776,3,0.4,1.2000000000000002
1002261,bridge 720,N2,24.0462497,91.1772216,4.0,C,0.4358002967709742,28494.931034482757,12418.09940129603,3,0.4,1.2000000000000002
1002266,bridge 721,N2,24.0428052,91.1899441,10.4,A,0.43471239186608246,28494.931034482757,12387.099626059064,1,0.4,0.4
1002268,bridge 722,N2,24.0430552,91.1997774,10.4,A,0.4342746765648687,28494.931034482757,12374.626958738238,1,0.4,0.4
1002270,bridge 723,N2,24.0429997,91.2045,35.01,B,0.4338355022126508,28494.931034482757,12362.112715859677,2,0.4,0.8
1002274,bridge 724,N2,24.0419719,91.2138333,27.03,C,0.4329527763552031,28494.931034482757,12336.959503429349,3,0.4,1.2000000000000002
1002275,bridge 725,N2,24.042083,91.2141667,4.0,A,0.43273118298396357,28494.931034482757,12330.64521559818,1,0.4,0.4
1002280,bridge 726,N2,24.0472219,91.2358608,65.3,A,0.431617744686501,28494.931034482757,12298.917868100832,1,0.4,0.4
1002282,bridge 727,N2,24.0529167,91.2412497,4.0,A,0.4311698160282589,28494.931034482757,12286.154171875854,1,0.4,0.4
1002285,bridge 728,N2,24.0599722,91.2464163,9.3,A,0.43049518732026315,28494.931034482757,12266.930673367635,1,0.4,0.4
1002288,bridge 729,N2,24.0683604,91.2558056,3.5,B,0.42981727574750833,28494.931034482757,12247.613629854508,2,0.4,0.8
1002290,bridge 730,N2,24.0715271,91.2593056,9.0,A,0.42936351088525,28494.931034482757,12234.683631398586,1,0.4,0.4
1002293,bridge 731,N2,24.0803049,91.2687771,3.5,A,0.42868012787123,28494.931034482757,12215.210679543949,1,0.4,0.4
1002295,bridge 732,N2,24.0823604,91.2796938,4.0,A,0.4282227153814616,28494.931034482757,12202.176742193687,1,0.4,0.4
1002297,bridge 733,N2,24.0850552,91.2836941,68.09,C,0.42776384384068916,28494.931034482757,12189.10122928569,3,0.4,1.2000000000000002
1002300,bridge 734,N2,24.094083,91.2896386,3.0,A,0.42707280080889787,28494.931034482757,12169.410005752936,1,0.4,0.4
1002303,bridge 735,N2,24.0995274,91.2936386,19.4,C,0.42637847491234754,28494.931034482757,12149.62523721528,3,0.4,1.2000000000000002
1002305,bridge 736,N2,24.1069722,91.2999441,36.7,C,0.42591376716755885,28494.931034482757,12136.383422076337,3,0.4,1.2000000000000002
1002308,bridge 737,N2,24.1121667,91.3048611,4.0,A,0.42521396982974335,28494.931034482757,12116.442745197168,1,0.4,0.4
1002311,bridge 738,N2,24.1202771,91.3131667,30.0,B,0.4245108896271687,28494.931034482757,12096.408523313094,2,0.4,0.8
1002313,bridge 739,N2,24.1268049,91.3189438,25.0,B,0.4240403456783639,28494.931034482757,12083.000405943209,2,0.4,0.8
1002316,bridge 740,N2,24.1356941,91.3234993,40.7,A,0.4233317940345241,28494.931034482757,12062.810275717624,1,0.4,0.4
1002319,bridge 741,N2,24.1416663,91.326916,22.8,A,0.4226199595259251,28494.931034482757,12042.52660048713,1,0.4,0.4
1002322,bridge 742,N2,24.1448886,91.3366108,2.0,B,0.4219048421525671,28494.931034482757,12022.149380251734,2,0.4,0.8
1002325,bridge 743,N2,24.1471663,91.345083,2.0,A,0.42118644191445,28494.931034482757,12001.67861501143,1,0.4,0.4
1002326,bridge 744,N2,24.1478608,91.3464441,10.6,A,0.42094624564290894,28494.931034482757,11994.834238819129,1,0.4,0.4
1002328,bridge 745,N2,24.1498886,91.3474441,2.0,C,0.3986258657643895,28494.931034482757,11358.816553517261,3,0.4,1.2000000000000002
1002331,bridge 746,N2,24.15425,91.3487774,4.25,A,0.3978341482133191,28494.931034482757,11336.25661650072,1,0.4,0.4
1002332,bridge 747,N2,24.1574167,91.3488608,10.6,A,0.3975695128374603,28494.931034482757,11328.715849716338,1,0.4,0.4
1002334,bridge 748,N2,24.1615,91.3489719,2.0,A,0.39703914779748956,28494.931034482757,11313.603134479272,1,0.4,0.4
1002336,bridge 749,N2,24.1635278,91.3490274,8.2,A,0.3965073237065148,28494.931034482757,11298.44884368447,1,0.4,0.4
1002337,bridge 750,N2,24.1655278,91.3490274,6.4,B,0.39624086451690094,28494.931034482757,11290.856107452919,2,0.4,0.8
1002338,bridge 751,N2,24.1686104,91.3490274,3.1,A,0.395974040564536,28494.931034482757,11283.252977331931,1,0.4,0.4
1002341,bridge 752,N2,24.1727493,91.3490552,4.2,A,0.39517192727506173,28494.931034482757,11260.39681446652,1,0.4,0.4
1002342,bridge 753,N2,24.1748604,91.3490552,1.6,A,0.39490400903444384,28494.931034482757,11252.762502677233,1,0.4,0.4
1002345,bridge 754,N2,24.1853469696,91.3503311376,17.12,A,0.3941004366939655,28494.931034482757,11229.864764254085,1,0.4,0.4
1002347,bridge 755,N2,24.191083,91.3505278,6.22,A,0.39356460021272965,28494.931034482757,11214.596140675509,1,0.4,0.4
1002348,bridge 756,N2,24.1941386,91.3505278,3.5,A,0.3932963172093607,28494.931034482757,11206.951434996787,1,0.4,0.4
1002350,bridge 757,N2,24.1985274,91.351,7.8,A,0.39275865691436973,28494.931034482757,11191.63084197104,1,0.4,0.4
1002352,bridge 758,N2,24.2041389,91.3519167,2.0,A,0.3922200847125013,28494.931034482757,11176.28426422171,1,0.4,0.4
1002354,bridge 759,N2,24.2078056,91.3539722,29.5,A,0.3916807829851308,28494.931034482757,11160.91689869351,1,0.4,0.4
1002356,bridge 760,N2,24.2108333,91.3560278,3.3,A,0.3911412988763848,28494.931034482757,11145.544336220593,1,0.4,0.4
1002359,bridge 761,N2,24.2141944,91.3586389,6.3,A,0.3903298841367598,28494.931034482757,11122.423129174615,1,0.4,0.4
1002360,bridge 762,N2,24.2185827,91.36275,4.3,A,0.39005868303138275,28494.931034482757,11114.69527238042,1,0.4,0.4
1002361,bridge 763,N2,24.2197493,91.3635833,6.6,A,0.3897871171632547,28494.931034482757,11106.957021696793,1,0.4,0.4
1002362,bridge 764,N2,24.2212771,91.36425,5.3,A,0.3895151865323756,28494.931034482757,11099.20837712373,1,0.4,0.4
1002364,bridge 765,N2,24.223166,91.3647222,8.1,A,0.38897023098236444,28494.931034482757,11083.679906309302,1,0.4,0.4
1002365,bridge 766,N2,24.2256382,91.3645278,2.0,A,0.3886972060632323,28494.931034482757,11075.900080067939,1,0.4,0.4
1002366,bridge 767,N2,24.2295549,91.3664722,6.6,A,0.38842381638134926,28494.931034482757,11068.109859937142,1,0.4,0.4
1002367,bridge 768,N2,24.2300827,91.3666111,4.3,A,0.38815006193671514,28494.931034482757,11060.30924591691,1,0.4,0.4
1002369,bridge 769,N2,24.231166,91.3669716,2.0,A,0.38760145875919383,28494.931034482757,11044.67683620814,1,0.4,0.4
1002370,bridge 770,N2,24.2349163,91.3679438,1.5,A,0.3873266100263067,28494.931034482757,11036.845040519607,1,0.4,0.4
1002371,bridge 771,N2,24.2358608,91.3680827,1.5,A,0.3870513965306685,28494.931034482757,11029.002850941637,1,0.4,0.4
1002373,bridge 772,N2,24.239871780645164,91.36895125558311,1.5,A,0.38649987525113916,28494.931034482757,11013.2872901174,1,0.4,0.4
1002374,bridge 773,N2,24.2424997,91.369666,6.6,A,0.38622356746724795,28494.931034482757,11005.413918871129,1,0.4,0.4
1002376,bridge 774,N2,24.2477774,91.3712771,1.5,A,0.38567040475533904,28494.931034482757,10989.651585544436,1,0.4,0.4
1002377,bridge 775,N2,24.2506111,91.3726104,3.3,A,0.3853933674459458,28494.931034482757,10981.757426519298,1,0.4,0.4
1002378,bridge 776,N2,24.25325,91.3741382,3.3,A,0.38511596537380155,28494.931034482757,10973.852873604725,1,0.4,0.4
1002380,bridge 777,N2,24.2558889,91.3763049,1.5,A,0.3845617083736396,28494.931034482757,10958.059358609731,1,0.4,0.4
1002381,bridge 778,N2,24.2585833,91.3780827,4.3,A,0.3842843063014954,28494.931034482757,10950.15480569516,1,0.4,0.4
1002382,bridge 779,N2,24.2609444,91.3794716,3.0,A,0.3840065394666001,28494.931034482757,10942.239858891151,1,0.4,0.4
1002383,bridge 780,N2,24.2620833,91.3801382,4.2,B,0.3837284078689539,28494.931034482757,10934.314518197712,2,0.4,0.8
1002385,bridge 781,N2,24.2655278,91.3821382,2.6,B,0.38317214467366134,28494.931034482757,10918.46383681083,2,0.4,0.8
1002386,bridge 782,N2,24.2675549,91.3830827,2.0,A,0.3828936483132641,28494.931034482757,10910.528102227956,1,0.4,0.4
1002388,bridge 783,N2,24.2712493,91.3869719,4.3,A,0.38233665559246954,28494.931034482757,10894.656633062206,1,0.4,0.4
1002389,bridge 784,N2,24.2710271,91.3923052,1.7,A,0.38205779446932125,28494.931034482757,10886.710504589897,1,0.4,0.4
1002390,bridge 785,N2,24.2714716,91.3932219,2.0,A,0.38177856858342196,28494.931034482757,10878.753982228154,1,0.4,0.4
1002392,bridge 786,N2,24.2721938,91.3949441,83.3,A,0.38121956966749687,28494.931034482757,10862.825346670517,1,0.4,0.4
1002394,bridge 787,N2,24.2762771,91.4039167,2.6,A,0.3806620298025758,28494.931034482757,10846.938286670616,1,0.4,0.4
1002395,bridge 788,N2,24.2768882,91.4046111,2.6,A,0.3803831686794275,28494.931034482757,10838.992158198309,1,0.4,0.4
1002396,bridge 789,N2,24.278416,91.4077222,2.5,A,0.3801039427935282,28494.931034482757,10831.035635836566,1,0.4,0.4
1002400,bridge 790,N2,24.2819993,91.4183049,2.6,A,0.37898558019892703,28494.931034482757,10799.16797083186,1,0.4,0.4
1002405,bridge 791,N2,24.2799993,91.436083,12.5,A,0.3775847088536674,28494.931034482757,10759.250238460503,1,0.4,0.4
1002407,bridge 792,N2,24.2759438,91.4445274,2.6,A,0.37702406850536274,28494.931034482757,10743.274830400414,1,0.4,0.4
1002409,bridge 793,N2,24.272416,91.4478608,2.6,A,0.3764639753011846,28494.931034482757,10727.315013174475,1,0.4,0.4
1002410,bridge 794,N2,24.2691382,91.4509722,2.1,A,0.3761836551270323,28494.931034482757,10719.32730914443,1,0.4,0.4
1002413,bridge 795,N2,24.2665556,91.4595833,2.1,A,0.3753423298418243,28494.931034482757,10695.353803164862,1,0.4,0.4
1002416,bridge 796,N2,24.2671382,91.4706382,1.6,A,0.37449991026836327,28494.931034482757,10671.349115516992,1,0.4,0.4
1002428,bridge 797,N2,24.2861663,91.4980552,12.6,C,0.3677596417737975,28494.931034482757,10479.285629610444,3,0.4,1.2000000000000002
1002431,bridge 798,N2,24.2908052,91.5055278,2.0,A,0.3668256667498326,28494.931034482757,10452.672075714634,1,0.4,0.4
1002434,bridge 799,N2,24.2978886,91.5111944,1.5,A,0.24532593010853881,28494.931034482757,6990.545459413151,1,0.4,0.4
1002435,bridge 800,N2,24.3004444,91.5119444,17.2,A,0.24491210676751626,28494.931034482757,6978.7535918502535,1,0.4,0.4
1002438,bridge 801,N2,24.3055556,91.5169438,2.0,A,0.24367027198169766,28494.931034482757,6943.3675952721305,1,0.4,0.4
1002439,bridge 802,N2,24.3075278,91.518166,1.5,A,0.2432557191151731,28494.931034482757,6931.554939930366,1,0.4,0.4
1002441,bridge 803,N2,24.313,91.522416,6.3,A,0.24242606623799748,28494.931034482757,6907.914038412687,1,0.4,0.4
1002443,bridge 804,N2,24.3183604,91.5276382,41.0,A,0.2415978724118259,28494.931034482757,6884.314712452743,1,0.4,0.4
1002447,bridge 805,N2,24.3271104,91.5321938,8.0,A,0.23994403809873982,28494.931034482757,6837.188817758894,1,0.4,0.4
1002449,bridge 806,N2,24.3336663,91.5334997,1.3,A,0.23911584427256824,28494.931034482757,6813.589491798951,1,0.4,0.4
1002450,bridge 807,N2,24.3367497,91.5336108,1.3,A,0.23870147378741918,28494.931034482757,6801.782033401903,1,0.4,0.4
1002451,bridge 808,N2,24.3379163,91.5337774,4.2,A,0.23828692092089462,28494.931034482757,6789.969378060139,1,0.4,0.4
1002452,bridge 809,N2,24.340333,91.5342497,10.6,A,0.23787200329161906,28494.931034482757,6778.146328828941,1,0.4,0.4
1002454,bridge 810,N2,24.3429719,91.5348052,3.0,A,0.2370410737448149,28494.931034482757,6754.469048698242,1,0.4,0.4
1002455,bridge 811,N2,24.3459719,91.535333,2.5,A,0.2366250618272863,28494.931034482757,6742.614817798742,1,0.4,0.4
1002458,bridge 812,N2,24.3535,91.5379441,58.5,B,0.23537775560020252,28494.931034482757,6707.072912879108,2,0.4,0.8
1002460,bridge 813,N2,24.3551111,91.5398608,3.0,A,0.2345453670023943,28494.931034482757,6683.354057190673,1,0.4,0.4
1002462,bridge 814,N2,24.363,91.5421663,3.0,A,0.23371206649770856,28494.931034482757,6659.609216778654,1,0.4,0.4
1002464,bridge 815,N2,24.3682216,91.544583,19.0,A,0.23287858361164732,28494.931034482757,6635.859179421916,1,0.4,0.4
1002468,bridge 816,N2,24.3774993,91.5491941,3.0,A,0.23128949468686577,28494.931034482757,6590.578200102606,1,0.4,0.4
1002469,bridge 817,N2,24.3819716,91.5513889,13.7,B,0.23092382002897674,28494.931034482757,6580.158325945,2,0.4,0.8
1002472,bridge 818,N2,24.3902523321393,91.55708278676616,2.6,A,0.22982460747880365,28494.931034482757,6548.83634013558,1,0.4,0.4
1002474,bridge 819,N2,24.3926941,91.5587222,7.9,A,0.22909161673064604,28494.931034482757,6527.949819317915,1,0.4,0.4
1002475,bridge 820,N2,24.3959163,91.5608333,5.2,A,0.228724847784504,28494.931034482757,6517.498763492008,1,0.4,0.4
1002476,bridge 821,N2,24.3974163,91.5618333,5.4,A,0.22835771407561095,28494.931034482757,6507.037313776666,1,0.4,0.4
1002478,bridge 822,N2,24.3998052,91.5635556,2.0,A,0.2276223523695718,28494.931034482757,6486.083232677681,1,0.4,0.4
1002479,bridge 823,N2,24.4034167,91.5644444,19.5,A,0.22725412437242568,28494.931034482757,6475.590601294037,1,0.4,0.4
1002481,bridge 824,N2,24.4061944,91.5648889,1.5,C,0.22651821552226,28494.931034482757,6454.620929360901,3,0.4,1.2000000000000002
1002483,bridge 825,N2,24.4076111,91.5649167,2.6,A,0.2257813947652168,28494.931034482757,6433.625272704179,1,0.4,0.4
1002484,bridge 826,N2,24.4100556,91.5649722,5.0,A,0.22541243724256868,28494.931034482757,6423.111853541667,1,0.4,0.4
1002486,bridge 827,N2,24.4166389,91.5661111,10.6,A,0.2246788993502846,28494.931034482757,6402.209741889852,1,0.4,0.4
1002488,bridge 828,N2,24.4207216,91.5672493,4.0,A,0.2239457262207515,28494.931034482757,6381.318024127471,1,0.4,0.4
1002489,bridge 829,N2,24.4220827,91.5675549,2.0,A,0.22357859251185844,28494.931034482757,6370.856574412129,1,0.4,0.4
1002490,bridge 830,N2,24.4243327,91.5680271,3.8,A,0.22321109404021436,28494.931034482757,6360.384730807354,1,0.4,0.4
1002492,bridge 831,N2,24.4260827,91.5682493,1.5,A,0.2224750028086732,28494.931034482757,6339.4098619295,1,0.4,0.4
1002493,bridge 832,N2,24.426416,91.5682493,1.5,A,0.22210641004877607,28494.931034482757,6328.9068366564225,1,0.4,0.4
1002494,bridge 833,N2,24.4274716,91.5681938,1.5,A,0.22173745252612795,28494.931034482757,6318.39341749391,1,0.4,0.4
1002495,bridge 834,N2,24.4288882,91.5679438,5.3,A,0.22136813024072882,28494.931034482757,6307.869604441965,1,0.4,0.4
1002498,bridge 835,N2,24.4338608,91.5688327,6.2,A,0.2202594338590294,28494.931034482757,6276.277377507259,1,0.4,0.4
1002499,bridge 836,N2,24.4387774,91.5692216,14.8,A,0.21988938204812825,28494.931034482757,6265.732776676446,1,0.4,0.4
1002501,bridge 837,N2,24.4392774,91.5692771,3.0,A,0.21914873128219944,28494.931034482757,6244.627984180667,1,0.4,0.4
1002504,bridge 838,N2,24.4449997,91.5705549,19.5,B,0.21803529298473687,28494.931034482757,6212.900636683319,2,0.4,0.8
1002506,bridge 839,N2,24.4462497,91.570916,2.0,A,0.21729117697267344,28494.931034482757,6191.6971022379175,1,0.4,0.4
1002507,bridge 840,N2,24.4476941,91.5713049,4.3,A,0.2169185718225152,28494.931034482757,6181.0797441810655,1,0.4,0.4
1002509,bridge 841,N2,24.4527222,91.5719993,4.5,A,0.2161728143780722,28494.931034482757,6159.82943723321,1,0.4,0.4
1002510,bridge 842,N2,24.45314813333333,91.5720456,4.5,C,0.21579947970241195,28494.931034482757,6149.19129139749,3,0.4,1.2000000000000002
1002511,bridge 843,N2,24.4552778,91.5722771,2.06,A,0.2154257802640007,28494.931034482757,6138.542751672337,1,0.4,0.4
1002512,bridge 844,N2,24.4568333,91.5723882,6.12,A,0.2150517160628384,28494.931034482757,6127.883818057748,1,0.4,0.4
1002513,bridge 845,N2,24.4591944,91.5725271,3.5,A,0.2146772870989251,28494.931034482757,6117.214490553726,1,0.4,0.4
1002515,bridge 846,N2,24.4605833,91.5744716,7.4,A,0.2139273348828455,28494.931034482757,6095.84465387738,1,0.4,0.4
1002516,bridge 847,N2,24.4636389,91.5733049,3.5,A,0.21355181163067918,28494.931034482757,6085.1441447050565,1,0.4,0.4
