road,km,type,LRPName,lat,lon,fix_method,shift_meters,condition,length
Z2812,29.82,RCC Girder Bridge,LRP029f,24.8481386,92.1179716,Fixed: Chainage > Max Length (Snapped to End),5298202.251065345,C,20.0
Z2812,30.07,RCC Girder Bridge,LRP030a,24.8481386,92.1179716,Fixed: Chainage > Max Length (Snapped to End),5353174.096175438,C,12.0
Z2812,33.14,Box Culvert,LRP033a,24.8481386,92.1179716,Fixed: Chainage > Max Length (Snapped to End),17523.805734976977,C,4.0
Z2813,12.71,RCC Girder Bridge,LRP012b,25.1391108,91.2701382,Fixed: Chainage > Max Length (Snapped to End),10135396.711481567,C,18.7
Z2813,18.25,RCC Girder Bridge,LRP018a,25.1391108,91.2701382,Fixed: Chainage > Max Length (Snapped to End),5599.662731256889,C,18.0
Z2822,9.462,Steel Beam & RCC Slab,LRP009c,24.442822624501424,91.99065599316239,Fixed: Interpolated by Chainage,530.655772085767,C,10.4
Z2823,0.862,Steel Beam & RCC Slab,LRPSd,24.5871663,92.1167771,Fixed: Matched on LRP Name,0.0,C,10.35
Z2823,2.53,Baily with Steel Deck,LRP002a,24.5722771,92.1180549,Fixed: Matched on LRP Name,36.51608498870344,C,8.6
Z2823,2.752,Steel Beam & RCC Slab,LRP002c,24.5703604,92.1175549,Fixed: Matched on LRP Name,0.0,C,19.0
Z2823,10.257,RCC Girder Bridge,LRP010a,24.512,92.137083,Fixed: Matched on LRP Name,0.0,C,11.55
Z2823,10.257,Box Culvert,LRP010a,24.512,92.137083,Fixed: Matched on LRP Name,6.77283011590454,C,11.0
Z2823,10.71,Baily with Steel Deck,LRP010c,24.5078611,92.1364441,Fixed: Matched on LRP Name,16.44795055798673,C,15.0
Z2823,11.044,Baily with Steel Deck,LRP011a,24.5049444,92.1364719,Fixed: Matched on LRP Name,6.777862571043509,C,12.0
Z2823,12.266,Box Culvert,LRP012a,24.4944163,92.1375552,Fixed: Matched on LRP Name,9.028043117624927,C,9.3
Z2823,14.934,Steel Beam & RCC Slab,LRP014c,24.474916,92.1462497,Fixed: Matched on LRP Name,0.0,C,17.05
Z2823,15.297,Baily with Steel Deck,LRP015a,24.4723049,92.1484163,Fixed: Matched on LRP Name,0.0,C,17.7
Z2823,15.986,Baily with Steel Deck,LRP015c,24.4663611,92.1489441,Fixed: Matched on LRP Name,3.090180098212125,C,13.9
Z2823,17.305,Box Culvert,LRP017b,24.4538889,92.1483886,Fixed: Matched on LRP Name,89.57246017699767,C,11.1
Z2823,19.156,Box Culvert,LRP019a,24.4421941,92.1563056,Fixed: Matched on LRP Name,6.430838521011242,C,1.5
Z2831,0.38,Baily with Steel Deck,LRPSc,24.7556111,92.0186104,Fixed: Matched on LRP Name,0.0,C,8.85
Z2831,5.79,RCC Girder Bridge,LRP005c,24.726457817901235,91.99560559228395,Fixed: Interpolated by Chainage,6.9690161226502404e-09,C,12.0
Z2831,6.98,RCC Girder Bridge,LRP006e,24.72093891754386,91.98721015964912,Fixed: Interpolated by Chainage,7.30357786855368e-09,C,16.0
Z2831,7.39,Box Culvert,LRP007a,24.7201104,91.9867774,Fixed: Matched on LRP Name,382.3999717597893,C,6.5
Z2831,8.005,RCC Girder Bridge,LRP008a,24.7164444,91.9799993,Fixed: Matched on LRP Name,0.0,C,6.5
Z2832,11.73,Box Culvert,LRP012a,24.8000556,92.0021944,Fixed: Matched on LRP Name,1334.4610157015213,C,2.5
Z2832,13.91,Box Culvert,LRP014b,24.79949135,92.02007986,Fixed: Interpolated by Chainage,1525.3364464547426,C,4.0
Z2832,18.82,Box Culvert,LRP020b,24.8020278,92.0374997,Fixed: Chainage > Max Length (Snapped to End),4265.882088898212,C,2.0
Z2834,108.34,Box Culvert,LRP108b,25.1526389,90.3724993,Fixed: Matched on LRP Name,15.44266502925056,C,12.4
Z2834,145.4,Box Culvert,LRP145a,25.2166389,90.0847497,Fixed: Matched on LRP Name,4524.369937465253,C,10.0
Z2834,151.25,RCC Girder Bridge,LRP150a,25.2394163,90.0474441,Fixed: Matched on LRP Name,5588.033850400135,C,160.0
Z2834,151.98,Box Culvert,LRP150c,25.241690317808217,90.02746204520547,Fixed: Interpolated by Chainage,4388.8592088246905,C,15.0
Z2834,168.29,Baily with Steel Deck,LRP168a,25.2821938,89.9037222,Fixed: Matched on LRP Name,458.04310394114066,C,24.5
Z2834,169.05,Baily with Timber Deck,LRP169a,25.2804993,89.8914719,Fixed: Matched on LRP Name,20.55772127623318,C,12.5
Z2834,170.07,Baily with Steel Deck,LRP170a,25.2800271,89.8814716,Fixed: Matched on LRP Name,0.0,C,42.68
Z2834,170.07,Baily with Steel Deck,LRP170a,25.2800271,89.8814716,Fixed: Matched on LRP Name,1667.4525043684393,C,49.5
Z2834,171.1,Box Culvert,LRP171a,25.2795827,89.8714993,Fixed: Matched on LRP Name,296.5293878129413,C,15.0
Z3005,0.428,Truss with Steel Deck,LRPSa,23.8147920472,90.396208554,Fixed: Interpolated by Chainage,0.0,C,55.4
Z3008,0.369,Slab Culvert,LRPSa,23.9464578,90.3859051189,Fixed: Interpolated by Chainage,2.219416283754129,C,1.7
Z3008,1.652,Slab Culvert,LRP002a,23.9630278,90.3998886,Fixed: Matched on LRP Name,1209.9758902490314,C,7.9
Z3024,1.393,RCC Girder Bridge,LRP001a,24.0653056,90.3851386,Fixed: Matched on LRP Name,772.4666031765363,C,9.2
Z3024,2.651,Slab Culvert,LRP002a,24.0689438,90.3786382,Fixed: Matched on LRP Name,1237.0705535736486,C,0.6
Z3024,7.411,Baily with Steel Deck,LRP007a,24.10521251904762,90.34479505079365,Fixed: Interpolated by Chainage,39.08932374962761,C,62.0
Z3025,1.772,Slab Culvert,LRP002b,24.107081078350515,90.55761082680412,Fixed: Interpolated by Chainage,714.4847041384107,C,5.55
Z3025,2.35,Box Culvert,LRP003c,24.10363219547511,90.55316402533937,Fixed: Interpolated by Chainage,662.9922798733912,C,3.0
Z3025,18.152,RCC Girder Bridge,LRP020b,23.9641944,90.5492497,Fixed: Matched on LRP Name,1553.548078596556,C,31.5
Z3025,19.693,Truss with Steel Deck,LRP021d,23.9730858974,90.55046981560001,Fixed: Interpolated by Chainage,1.4438633951769841e-09,C,65.15
Z3025,21.755,Box Culvert,LRP024a,23.944083,90.5506111,Fixed: Matched on LRP Name,659.8684102139156,C,5.0
Z3030,0.115,Truss with Steel Deck,LRPSa,24.399333,90.3832216,Fixed: Matched on LRP Name,0.0,C,31.2
Z3030,2.528,Box Culvert,LRP002a,24.4003056,90.3656944,Fixed: Matched on LRP Name,8.348571104091908,C,6.0
Z3030,6.62,Box Culvert,LRP006c,24.39102773176471,90.33029873039216,Fixed: Interpolated by Chainage,146.13614793651766,C,4.5
Z3030,8.088,Box Culvert,LRP008a,24.3993608,90.3128333,Fixed: Matched on LRP Name,1600.5742366249797,C,4.5
Z3031,1.143,Box Culvert,LRP001a,24.4083333,90.3964997,Fixed: Matched on LRP Name,8.407683876105416,C,4.4
Z3031,2.318,Box Culvert,LRP002a,24.4102778,90.4074722,Fixed: Matched on LRP Name,6.784485212479445,C,3.0
Z3031,11.934,Baily with Steel Deck,LRP012a,24.4559722,90.4651111,Fixed: Matched on LRP Name,2.812750186260405,C,65.0
Z3032,1.536,RCC Girder Bridge,LRP001a,24.4810549,90.3733604,Fixed: Matched on LRP Name,9.07378930701096,C,6.0
Z3032,5.04,Slab Culvert,LRP005a,24.4926108,90.3457774,Fixed: Matched on LRP Name,42.473368163171294,C,1.0
Z3032,20.575,RCC Girder Bridge,LRP022a,24.5843052,90.2634167,Fixed: Matched on LRP Name,0.0,C,46.0
Z3032,25.3,Slab Culvert,LRP027a,24.6271104,90.2695827,Fixed: Matched on LRP Name,599.7982761569928,C,1.5
Z3032,25.892,RCC Girder Bridge,LRP028a,24.612464654351687,90.2645781875666,Fixed: Interpolated by Chainage,9.481049685680211e-09,C,39.6
Z3033,12.05,Slab Culvert,LRP012a,24.6530896965,90.4551176995,Fixed: Interpolated by Chainage,496.5580218269878,C,1.0
Z3033,16.185,Slab Culvert,LRP016b,24.624839236813187,90.4733234945055,Fixed: Interpolated by Chainage,2170.0388039641816,C,1.6
Z3033,22.35,Slab Culvert,LRP023a,24.5787493,90.5121111,Fixed: Matched on LRP Name,3156.5118626433828,C,1.6
Z3033,30.53,Slab Culvert,LRP031a,24.5096667,90.5176104,Fixed: Matched on LRP Name,2742.783744476885,C,1.0
Z3033,33.968,RCC Girder Bridge,LRP034d,24.488661892170818,90.52774564697508,Fixed: Interpolated by Chainage,1858.6051033354508,C,12.9
Z3033,40.458,Slab Culvert,LRP041b,24.444692033242507,90.56312551117166,Fixed: Interpolated by Chainage,1824.791997506488,C,1.0
Z3033,40.542,Slab Culvert,LRP041c,24.444316917166212,90.56383758855586,Fixed: Interpolated by Chainage,1810.676225132819,C,2.5
Z3033,43.005,Slab Culvert,LRP044a,24.4316938,90.5910274,Fixed: Matched on LRP Name,2463.3858666525953,C,1.5
Z3034,3.74,Slab Culvert,LRP003b,24.566590272275334,90.42359174818357,Fixed: Interpolated by Chainage,316.5914662871211,C,1.5
Z3034,3.889,Slab Culvert,LRP003c,24.566419818556703,90.4250465814433,Fixed: Interpolated by Chainage,22.269163267720156,C,1.2
Z3034,4.317,Slab Culvert,LRP004a,24.5666938,90.4187771,Fixed: Matched on LRP Name,1081.7774237530787,C,1.2
Z3034,5.547,Slab Culvert,LRP005a,24.5637778,90.4284993,Fixed: Matched on LRP Name,1226.0623335847295,C,1.2
Z3034,5.675,Slab Culvert,LRP005b,24.56136885116279,90.44095274108527,Fixed: Interpolated by Chainage,48.744219498133255,C,0.9
Z3034,6.524,Slab Culvert,LRP006a,24.5615833,90.4401663,Fixed: Matched on LRP Name,956.5040449040555,C,2.5
Z3034,7.216,Slab Culvert,LRP007a,24.5601667,90.4495552,Fixed: Matched on LRP Name,667.6857459586256,C,0.9
Z3034,7.784,Slab Culvert,LRP007b,24.5592778,90.4539722,Fixed: Matched on LRP Name,4432.794613610737,C,1.2
Z3034,8.384,Slab Culvert,LRP008a,24.5583889,90.4558333,Fixed: Matched on LRP Name,1173.259238623827,C,1.5
Z3034,9.687,Slab Culvert,LRP009a,24.5548611,90.4637222,Fixed: Matched on LRP Name,1540.341123261521,C,1.5
Z3034,10.874,Box Culvert,LRP010c,24.556232436842105,90.48974818421053,Fixed: Interpolated by Chainage,57.4768684996549,C,1.5
Z3034,10.99,Box Culvert,LRP010d,24.55646368755981,90.49086594688995,Fixed: Interpolated by Chainage,44.643922344119886,C,1.7
Z3034,20.029,Slab Culvert,LRP019a,24.5634167,90.5584444,Fixed: Matched on LRP Name,2168.3814703862386,C,1.8
Z3034,20.628,Box Culvert,LRP019b,24.5633889,90.55875,Fixed: Matched on LRP Name,2640.9181857181193,C,2.0
Z3034,22.086,Baily with Steel Deck,LRP021a,24.5649444,90.5790549,Fixed: Matched on LRP Name,2038.138021022973,C,25.0
Z3035,9.27,RCC Girder Bridge,LRP009a,24.7061944,90.3363608,Fixed: Matched on LRP Name,379.9581839910337,C,7.3
Z3037,2.852,RCC Girder Bridge,LRP002b,24.4413608,90.356,Fixed: Matched on LRP Name,34.310449955246966,C,48.8
Z3037,2.852,RCC Girder Bridge,LRP002b,24.4413608,90.356,Fixed: Matched on LRP Name,0.0,C,49.25
Z3037,5.008,Baily with Steel Deck,LRP004a,24.4453886,90.3358886,Fixed: Matched on LRP Name,19.406203605042368,C,24.6
Z3037,9.15,Box Culvert,LRP009b,24.446081943741767,90.29781354703556,Fixed: Interpolated by Chainage,167.06681473936786,C,3.0
Z3037,9.756,Box Culvert,LRP009d,24.449320011725955,90.29308962134387,Fixed: Interpolated by Chainage,128.31854557825272,C,3.0
Z3037,36.716,RCC Girder Bridge,LRP036b,24.4645,90.0803604,Fixed: Matched on LRP Name,0.0,C,54.92
Z3037,36.716,RCC Girder Bridge,LRP036b,24.4645,90.0803604,Fixed: Matched on LRP Name,22.563445559564098,C,54.7
Z3037,36.966,Box Culvert,LRP037a,24.4646944,90.0779993,Fixed: Matched on LRP Name,16.750777151759923,C,2.5
Z3037,44.155,Box Culvert,LRP044b,24.4875552,90.0155,Fixed: Matched on LRP Name,16.856128587019946,C,2.4
Z3037,47.307,RCC Girder Bridge,LRP047c,24.4795271,89.9865552,Fixed: Matched on LRP Name,101219.05088261983,C,11.8
Z3037,49.191,Slab Culvert,LRP049b,24.47813193137255,89.97311997745098,Fixed: Interpolated by Chainage,356.52954793774353,C,1.5
Z3037,49.297,Truss with Steel Deck,LRP049c,24.47811748627451,89.9721818254902,Fixed: Interpolated by Chainage,343.7629401096382,C,9.1
Z3037,51.341,Box Culvert,LRP051b,24.47142196484375,89.95570209625,Fixed: Interpolated by Chainage,314.61730972389597,C,3.0
Z3037,53.09,Box Culvert,LRP053a,24.4629722,89.9421663,Fixed: Matched on LRP Name,37.16619862832396,C,6.3
Z3037,54.664,RCC Girder Bridge,LRP054a,24.4622222,89.9379441,Fixed: Matched on LRP Name,872.314330492478,C,30.43
Z3040,0.165,RCC Girder Bridge,LRPSb,25.091876515094338,90.1950712855346,Fixed: Interpolated by Chainage,14857.050545413316,C,32.4
Z3040,7.236,Slab Culvert,LRP007a,25.1256382,90.2259438,Fixed: Matched on LRP Name,5064.552072812885,C,3.7
Z3040,9.493,RCC Girder Bridge,LRP009a,25.1373886,90.2456941,Fixed: Matched on LRP Name,4245.08633760761,C,6.1
Z3040,10.553,RCC Girder Bridge,LRP010c,25.1457774,90.2506111,Fixed: Matched on LRP Name,5176.819481901698,C,3.7
Z3040,15.149,Box Culvert,LRP015a,25.1525833,90.2859997,Fixed: Matched on LRP Name,10754.437323925913,C,18.0
Z3601,7.929,Box Culvert,LRP007a,24.2229438,90.8976108,Fixed: Matched on LRP Name,3.9303338220801027,C,4.2
Z3601,9.167,Box Culvert,LRP009a,24.2209438,90.9091111,Fixed: Matched on LRP Name,3.173199539637912,C,2.7
Z3601,10.274,Box Culvert,LRP010a,24.2182216,90.9197771,Fixed: Matched on LRP Name,6.123953577384223,C,3.0
Z3601,11.784,Box Culvert,LRP011c,24.2168604,90.9345552,Fixed: Matched on LRP Name,6.118241026051207,C,14.1
Z3601,11.993,Box Culvert,LRP011d,24.2166938,90.9366108,Fixed: Matched on LRP Name,19.12377731938707,C,3.0
Z3601,16.377,RCC Girder Bridge,LRP016c,24.2222771,90.9755827,Fixed: Matched on LRP Name,84.64075088653314,C,10.0
Z3602,1.83,Arch Masonry,LRP001a,24.4238327,90.7889163,Fixed: Matched on LRP Name,772.6721964805613,C,1.0
Z3602,11.996,Baily with Timber Deck,LRP012a,24.3514722,90.8311938,Fixed: Matched on LRP Name,0.0,C,30.7
Z3602,16.785,Baily with Steel Deck,LRP016c,24.3349719,90.8615278,Fixed: Matched on LRP Name,42.51749048708191,C,36.8
Z3602,17.264,Box Culvert,LRP017a,24.3330549,90.86525,Fixed: Matched on LRP Name,24.942166391557752,C,10.6
Z3602,18.247,Box Culvert,LRP018b,24.3293882,90.8741104,Fixed: Matched on LRP Name,19.882628481333615,C,10.6
Z3602,20.756,Baily with Steel Deck,LRP020a,24.3242493,90.8963886,Fixed: Matched on LRP Name,4.256126613436479,C,14.3
Z3602,22.489,Box Culvert,LRP022b,24.3148889,90.9075278,Fixed: Matched on LRP Name,124.23153731362149,C,2.9
Z3602,23.174,Box Culvert,LRP023a,24.31125,90.9167771,Fixed: Matched on LRP Name,221.7651810634903,C,3.0
Z3602,27.7,Slab Culvert,LRP027d,24.3314438,90.940333,Fixed: Chainage > Max Length (Snapped to End),269.6673816313801,C,5.0
Z3603,18.16,Box Culvert,LRP018a,24.4795271,90.9436108,Fixed: Matched on LRP Name,18.787137227778825,C,3.1
Z3607,1.661,Box Culvert,LRP001a,24.5774993,90.7436941,Fixed: Matched on LRP Name,19741.35866066079,C,4.7
Z3607,12.301,Box Culvert,LRP012a,24.555174198019802,90.85331240148516,Fixed: Interpolated by Chainage,49.742509772553205,C,3.0
Z3609,1.732,RCC Girder Bridge,LRP001b,24.1612222,90.9118333,Fixed: Matched on LRP Name,32.351155825411894,C,26.0
Z3609,2.24,Box Culvert,LRP002a,24.1598611,90.9155,Fixed: Matched on LRP Name,4.180306287416058,C,5.5
Z3615,3.35,Box Culvert,LRP003a,24.5890274,90.5541944,Fixed: Matched on LRP Name,422.43506103908237,C,1.9
Z3615,5.69,Box Culvert,LRP006a,24.608382265275708,90.54063811058123,Fixed: Interpolated by Chainage,220.4224963506047,C,2.88
Z3615,17.3,Slab Culvert,LRP018a,24.7124444,90.5154167,Fixed: Matched on LRP Name,802.822631353988,C,2.2
Z3616,14.89,RCC Girder Bridge,LRP014c,24.334367338364782,90.68503342578617,Fixed: Interpolated by Chainage,3320.9641512705593,C,4.5
Z3616,15.083,Box Culvert,LRP015a,24.3439163,90.6937219,Fixed: Matched on LRP Name,2145.807347429772,C,9.4
Z3616,17.385,Slab Culvert,LRP017a,24.3279716,90.6800549,Fixed: Chainage > Max Length (Snapped to End),6511.207869363324,C,1.5
Z3616,17.481,Slab Culvert,LRP017b,24.3279716,90.6800549,Fixed: Chainage > Max Length (Snapped to End),6739.4298990410025,C,1.5
Z3616,18.334,Slab Culvert,LRP018a,24.3279716,90.6800549,Fixed: Chainage > Max Length (Snapped to End),7562.7120722886875,C,0.6
Z3616,18.431,Box Culvert,LRP018b,24.3279716,90.6800549,Fixed: Chainage > Max Length (Snapped to End),7616.675997400668,C,1.5
Z3616,20.113,Slab Culvert,LRP020a,24.3279716,90.6800549,Fixed: Chainage > Max Length (Snapped to End),9362.037941212348,C,0.9
Z3616,20.563,Box Culvert,LRP020c,24.3279716,90.6800549,Fixed: Chainage > Max Length (Snapped to End),9774.990384017992,C,1.5
Z3616,22.23,Slab Culvert,LRP022a,24.3279716,90.6800549,Fixed: Chainage > Max Length (Snapped to End),11381.03517597498,C,4.0
Z3616,22.634,Box Culvert,LRP022b,24.3279716,90.6800549,Fixed: Chainage > Max Length (Snapped to End),11790.186139544845,C,1.9
Z3616,23.464,RCC Girder Bridge,LRP023b,24.3279716,90.6800549,Fixed: Chainage > Max Length (Snapped to End),12598.604246566822,C,9.0
Z3616,25.849,Slab Culvert,LRP025b,24.3279716,90.6800549,Fixed: Chainage > Max Length (Snapped to End),14892.204765995737,C,1.0
Z3701,2.526,Slab Culvert,LRP002b,24.853393597463768,90.73737039673914,Fixed: Interpolated by Chainage,45.6487677141104,C,3.0
Z3701,5.038,RCC Girder Bridge,LRP005a,24.8358886,90.75275,Fixed: Matched on LRP Name,24.27601940411065,C,9.0
Z3701,6.16,RCC Girder Bridge,LRP006a,24.8281382,90.75875,Fixed: Matched on LRP Name,11.610566507565593,C,84.0
Z3701,9.502,RCC Girder Bridge,LRP009b,24.8128056,90.7851663,Fixed: Matched on LRP Name,14.317081811675513,C,13.5
Z3701,17.189,Slab Culvert,LRP017b,24.772335654054054,90.84493207027027,Fixed: Interpolated by Chainage,74.22695299666502,C,4.5
Z3701,24.358,Box Culvert,LRP024c,24.7309993,90.8973052,Fixed: Matched on LRP Name,17.50265825841967,C,3.0
Z3701,24.773,Slab Culvert,LRP024d,24.7291938,90.9008889,Fixed: Matched on LRP Name,0.07166773399140393,C,10.8
Z3701,30.145,Box Culvert,LRP030a,24.7167216,90.9511944,Fixed: Matched on LRP Name,58.99414012188736,C,3.0
Z3701,30.19,RCC Girder Bridge,LRP030b,24.7167493,90.952,Fixed: Matched on LRP Name,87.03114351657722,C,80.0
Z3701,31.628,RCC Bridge,LRP031b,24.71425,90.9636667,Fixed: Matched on LRP Name,6.408505065227799,C,6.7
Z3701,32.065,RCC Bridge,LRP031c,24.714452126530613,90.96701033571429,Fixed: Interpolated by Chainage,108.01180984889399,C,6.7
Z3703,2.082,Box Culvert,LRP002a,24.9291938,90.8292216,Fixed: Matched on LRP Name,2.7391631794829636,C,6.1
Z3703,3.74,Baily with Steel Deck,LRP003a,24.9367219,90.8320827,Fixed: Matched on LRP Name,720.0306923486758,C,67.7
Z3703,3.74,Baily with Steel Deck,LRP003a,24.9367219,90.8320827,Fixed: Matched on LRP Name,0.0,C,67.7
Z3703,5.088,PC Girder Bridge,LRP005a,24.9536111,90.8341386,Fixed: Matched on LRP Name,0.0,C,149.15
Z3703,19.356,PC Girder Bridge,LRP020a,25.0742493,90.8912219,Fixed: Matched on LRP Name,0.0,C,217.38
Z3704,2.503,Box Culvert,LRP002a,25.104308307407408,90.67026338395063,Fixed: Interpolated by Chainage,16068.690675966358,C,1.45
Z3704,7.809,Baily with Steel Deck,LRP008a,25.0597342077,90.6593103808,Fixed: Interpolated by Chainage,15915.398227853728,C,55.8
Z3704,8.307,Slab Culvert,LRP008c,25.055321379899997,90.6589645696,Fixed: Interpolated by Chainage,15872.354074800463,C,2.4
Z3704,11.498,Box Culvert,LRP011a,25.029666,90.6501944,Fixed: Matched on LRP Name,15635.82103730957,C,2.85
Z3704,15.401,Baily with Steel Deck,LRP015a,25.0024444,90.6436663,Fixed: Matched on LRP Name,16115.059259046242,C,24.2
Z3704,15.719,RCC Girder Bridge,LRP016a,24.998070801754388,90.6412867239766,Fixed: Interpolated by Chainage,15876.8006686796,C,9.2
Z3704,17.222,Box Culvert,LRP017a,24.9837774,90.6332771,Fixed: Matched on LRP Name,15569.472299042902,C,3.2
Z3706,0.463,Box Culvert,LRP001a,24.849583,90.7333049,Fixed: Matched on LRP Name,100835.01617944911,C,1.5
Z3706,4.285,RCC Girder Bridge,LRP004c,24.82238687619048,90.73522319047619,Fixed: Interpolated by Chainage,33.788200520693856,C,44.4
Z3706,4.285,RCC Girder Bridge,LRP004c,24.82238687619048,90.73522319047619,Fixed: Interpolated by Chainage,1.2230333888066722e-08,C,43.4
Z3706,6.632,RCC Girder Bridge,LRP007a,24.8064444,90.7496386,Fixed: Matched on LRP Name,6.80058151744935,C,73.5
Z3706,8.688,Slab Culvert,LRP009a,24.7902497,90.7500556,Fixed: Matched on LRP Name,191.79701245570698,C,1.0
Z3706,12.785,RCC Girder Bridge,LRP013a,24.7529167,90.7570833,Fixed: Matched on LRP Name,6.786471367179047,C,6.0
Z3706,15.115,Box Culvert,LRP014e,24.73486855576923,90.7679285548077,Fixed: Interpolated by Chainage,28.65170640877943,C,4.5
Z3706,15.717,Box Culvert,LRP015a,24.7372219,90.7665278,Fixed: Matched on LRP Name,889.6370715388033,C,3.0
Z3706,16.712,RCC Girder Bridge,LRP016a,24.7299438,90.7706104,Fixed: Matched on LRP Name,981.6614207434342,C,63.0
Z3707,0.314,Slab Culvert,LRPSa,24.88626355,90.72886045,Fixed: Matched on LRP Name,145.84083167635382,C,1.0
Z3707,1.206,Slab Culvert,LRP001a,24.8880552,90.7188882,Fixed: Matched on LRP Name,14.570691339036118,C,1.0
Z3707,1.295,Slab Culvert,LRP001b,24.8883886,90.7170827,Fixed: Matched on LRP Name,119.10112400497736,C,1.0
Z3707,3.919,RCC Girder Bridge,LRP003c,24.8948052,90.6930274,Fixed: Matched on LRP Name,39.98381419791536,C,12.5
Z3707,6.185,Slab Culvert,LRP006b,24.9007222,90.6717216,Fixed: Matched on LRP Name,9.268927329736195,C,1.2
Z3707,11.215,Box Culvert,LRP011b,24.9168327,90.6323882,Fixed: Matched on LRP Name,4.16549072073467,C,1.2
Z3707,12.667,Slab Culvert,LRP012c,24.923606015,90.62419653833332,Fixed: Interpolated by Chainage,288.81449125818455,C,1.2
Z3707,13.085,Slab Culvert,LRP013a,24.9260827,90.6177771,Fixed: Matched on LRP Name,15.341474037197363,C,1.5
Z3707,16.908,RCC Girder Bridge,LRP016a,24.9445583648,90.59181035879999,Fixed: Interpolated by Chainage,8.596622334900154e-09,C,12.8
Z3707,22.748,Slab Culvert,LRP023a,24.954673474096385,90.53745736114458,Fixed: Interpolated by Chainage,387.2186394052542,C,2.5
Z3707,27.031,Box Culvert,LRP028a,24.9891941,90.5372774,Fixed: Matched on LRP Name,62.864064483452275,C,1.0
Z3707,27.514,RCC Girder Bridge,LRP028b,24.989610766666665,90.53705054999999,Fixed: Interpolated by Chainage,1.1153973187126876e-08,C,21.15
Z3710,2.78,RCC Girder Bridge,LRP002b,24.8491663,90.7211104,Fixed: Matched on LRP Name,0.0,C,13.5
Z3710,7.92,RCC Girder Bridge,LRP007c,24.8244438,90.6847219,Fixed: Matched on LRP Name,0.0,C,36.6
Z3710,9.45,RCC Girder Bridge,LRP009a,24.8149722,90.6792771,Fixed: Matched on LRP Name,255.69371045105666,C,4.7
Z3710,9.57,Slab Culvert,LRP009b,24.8133889,90.6775549,Fixed: Matched on LRP Name,129.8469322524689,C,1.7
Z3710,15.37,Slab Culvert,LRP015a,24.7693882,90.6517778,Fixed: Matched on LRP Name,3376.73077593613,C,3.6
Z3710,15.53,RCC Girder Bridge,LRP015b,24.7683604,90.6505833,Fixed: Matched on LRP Name,30.993831559215,C,29.6
Z3710,17.06,RCC Girder Bridge,LRP017a,24.7580556,90.6463886,Fixed: Matched on LRP Name,0.0,C,24.45
Z3710,19.23,RCC Girder Bridge,LRP019a,24.7472219,90.6286104,Fixed: Matched on LRP Name,0.08025249954622836,C,10.2
Z3710,19.24,Slab Culvert,LRP019b,24.7469719,90.6286104,Fixed: Matched on LRP Name,8775.18523549203,C,1.7
Z3710,20.45,RCC Girder Bridge,LRP020c,24.7391663,90.6214438,Fixed: Matched on LRP Name,22.507277854814884,C,10.9
Z3710,23.55,Slab Culvert,LRP023a,24.7141111,90.6084167,Fixed: Matched on LRP Name,10.444508916544924,C,3.8
Z3711,3.85,RCC Girder Bridge,LRP004a,24.98618155490196,90.36423747254902,Fixed: Interpolated by Chainage,7.301163091115431e-09,C,39.95
Z3711,5.288,RCC Girder Bridge,LRP006a,25.0074167,90.3484997,Fixed: Matched on LRP Name,1517.286802077854,C,121.1
Z3711,15.697,PC Girder Bridge,LRP016a,25.0899719,90.3365552,Fixed: Matched on LRP Name,0.0,C,78.05
Z3712,0.274,Slab Culvert,LRPSa,25.1236104,90.341583,Fixed: Matched on LRP Name,14.501231736152558,C,1.5
Z3712,0.374,RCC Girder Bridge,LRPSb,25.1234993,90.3425274,Fixed: Matched on LRP Name,16.36521823867876,C,4.5
Z3712,0.586,Slab Culvert,LRPSc,25.1225271,90.344333,Fixed: Matched on LRP Name,23.109507158803872,C,1.0
Z3712,3.049,Box Culvert,LRP003a,25.1217771,90.3680827,Fixed: Matched on LRP Name,13.519982216198496,C,9.4
Z3712,6.274,Box Culvert,LRP006a,25.1251938,90.3936386,Fixed: Matched on LRP Name,542.9778010371315,C,9.5
Z3712,7.152,Box Culvert,LRP007a,25.1243327,90.4076944,Fixed: Matched on LRP Name,16.731731330927424,C,6.1
Z3712,8.35,Baily with Steel Deck,LRP008a,25.1220827,90.419166,Fixed: Matched on LRP Name,8.326754064393546,C,61.85
Z3712,9.186,Slab Culvert,LRP009a,25.1191104,90.4264993,Fixed: Matched on LRP Name,15.629886699959922,C,1.5
Z3712,11.874,Box Culvert,LRP011e,25.106733447826088,90.4504684083004,Fixed: Interpolated by Chainage,176.09288027830695,C,14.7
Z3712,12.479,Baily with Steel Deck,LRP012b,25.1065556,90.4567778,Fixed: Matched on LRP Name,8.9416131039699,C,15.0
Z3712,16.882,Baily with Steel Deck,LRP016c,25.094964014444443,90.49359367444445,Fixed: Interpolated by Chainage,363.55618506148846,C,18.3
Z3712,16.882,Baily with Steel Deck,LRP016c,25.094964014444443,90.49359367444445,Fixed: Interpolated by Chainage,7.4321925646255625e-09,C,18.5
Z4007,0.152,Box Culvert,LRPSa,24.1435552,90.0113889,Fixed: Matched on LRP Name,794.929996130468,C,2.4
Z4007,5.58,Baily with Steel Deck,LRP005a,24.1606111,89.9720827,Fixed: Matched on LRP Name,20.993080042914535,C,12.2
